schema_version,bin,n,proj,actual,played,ratio,model,seed,season
1,"(0.05, 0.1]",1307,0.0742828960478,0.229533282326,0.755929609793,0.323625817115,random,3,2011
1,"(0.1, 0.15]",855,0.121883186292,0.259649122807,0.740350877193,0.469414974234,random,3,2011
1,"(0.15, 0.2]",547,0.173526883125,0.310786106033,0.678244972578,0.558348265113,random,3,2011
1,"(0.2, 0.3]",651,0.244700161226,0.254992319508,0.743471582181,0.959637379267,random,3,2011
1,"(0.3, 0.4]",343,0.344214930507,0.244897959184,0.827988338192,1.40554429957,random,3,2011
1,"(0.4, 0.6]",359,0.488175184882,0.119777158774,0.791086350975,4.0756951482,random,3,2011
1,"(0.6, 0.8]",190,0.688543776544,0.273684210526,0.684210526316,2.51583302968,random,3,2011
1,"(0.8, 1.0]",93,0.886564141466,0.376344086022,0.58064516129,2.35572757589,random,3,2011
1,"(1.0, inf]",348,1.76632416152,0.683908045977,0.514367816092,2.58269247146,random,3,2011
1,"(-0.001, 0.05]",779,0.0366261235169,0.198973042362,0.677792041078,0.184075807869,random,4,2011
1,"(0.05, 0.1]",1305,0.0743486564736,0.23754789272,0.76091954023,0.312983860316,random,4,2011
1,"(0.1, 0.15]",856,0.121960172379,0.245327102804,0.735981308411,0.497132893128,random,4,2011
1,"(0.15, 0.2]",541,0.173309482315,0.316081330869,0.724584103512,0.548306607793,random,4,2011
1,"(0.2, 0.3]",654,0.24538976293,0.319571865443,0.770642201835,0.767870358642,random,4,2011
1,"(0.3, 0.4]",347,0.344664399401,0.187319884726,0.809798270893,1.83997763988,random,4,2011
1,"(0.4, 0.6]",354,0.487527990089,0.248587570621,0.771186440678,1.96119214195,random,4,2011
1,"(0.6, 0.8]",192,0.689948004953,0.307291666667,0.677083333333,2.24525452459,random,4,2011
1,"(0.8, 1.0]",87,0.885820171204,0.287356321839,0.551724137931,3.08265419579,random,4,2011
1,"(1.0, inf]",353,1.75259139398,0.637393767705,0.521246458924,2.74962116478,random,4,2011
1,"(-0.001, 0.05]",774,0.0365313894824,0.279069767442,0.741602067183,0.130904145645,random,5,2011
1,"(0.05, 0.1]",1306,0.074217675343,0.259571209801,0.765696784074,0.285924141587,random,5,2011
1,"(0.1, 0.15]",858,0.121912187346,0.254079254079,0.699300699301,0.479819526342,random,5,2011
1,"(0.15, 0.2]",548,0.173299832485,0.302919708029,0.68795620438,0.572098242181,random,5,2011
1,"(0.2, 0.3]",651,0.245455788929,0.233486943164,0.760368663594,1.05126130653,random,5,2011
1,"(0.3, 0.4]",343,0.345149453318,0.221574344023,0.816326530612,1.55771398011,random,5,2011
