schema_version,model,seed,season,actual,proj,played,candidates,covered_cells,total_cells,empty_cells,k,rank,units
1,random,4,2011,0.298039215686,1.44787293766,0.654901960784,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,4,2011,0.3,1.21534319383,0.639215686275,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,5,2011,0.156862745098,1.83469621054,0.627450980392,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,5,2011,0.248366013072,1.580465704,0.686274509804,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,5,2011,0.309803921569,1.41143119746,0.717647058824,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,5,2011,0.250980392157,1.18003654923,0.674509803922,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,5,2011,0.254901960784,1.84392101328,0.686274509804,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,5,2011,0.287581699346,1.61568400566,0.692810457516,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,5,2011,0.333333333333,1.44552252576,0.725490196078,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,5,2011,0.319607843137,1.21433978112,0.694117647059,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,6,2011,0.21568627451,1.81464476249,0.607843137255,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,6,2011,0.176470588235,1.53908101755,0.555555555556,153,51,51,0,3,rank_available,TDs per ranked candidate
1,random,6,2011,0.21568627451,1.37373367113,0.63137254902,255,51,51,0,5,rank_available,TDs per ranked candidate
1,random,6,2011,0.239215686275,1.14519228215,0.68431372549,510,51,51,0,10,rank_available,TDs per ranked candidate
1,random,6,2011,0.21568627451,1.85387016695,0.647058823529,51,51,51,0,1,rank_in_slot,TDs per ranked candidate
1,random,6,2011,0.281045751634,1.61664936255,0.62091503268,153,51,51,0,3,rank_in_slot,TDs per ranked candidate
1,random,6,2011,0.341176470588,1.4445592223,0.682352941176,255,51,51,0,5,rank_in_slot,TDs per ranked candidate
1,random,6,2011,0.352941176471,1.21260595991,0.719607843137,510,51,51,0,10,rank_in_slot,TDs per ranked candidate
1,random,7,2011,0.196078431373,1.81536631309,0.647058823529,51,51,51,0,1,rank_available,TDs per ranked candidate
1,random,7,2011,0.294117647059,1.55631386036,0.679738562092,153,51,51,0,3,rank_available,TDs per ranked candidate
