schema_version,bin,n,proj,actual,played,ratio,population,position,horizon
1,"(0.05, 0.1]",16970,0.0734769607607,0.123099587507,0.6365350618738951,0.596890389712,all_eligible,RB,7+
1,"(0.1, 0.15]",11641,0.123340575189,0.159006958165,0.7239927841250752,0.775692942072,all_eligible,RB,7+
1,"(0.15, 0.2]",7874,0.17351221491,0.205867411735,0.7688595377190754,0.842834781123,all_eligible,RB,7+
1,"(0.2, 0.3]",10669,0.245955437682,0.278470334614,0.8547192801574656,0.883237483886,all_eligible,RB,7+
1,"(0.3, 0.4]",6771,0.346887849053,0.368040171319,0.8932210899424015,0.942527137215,all_eligible,RB,7+
1,"(0.4, 0.6]",7731,0.487599401764,0.465399042815,0.9139826671840642,1.04770177183,all_eligible,RB,7+
1,"(0.6, 0.8]",3468,0.68702514587,0.56660899654,0.9273356401384083,1.21252071546,all_eligible,RB,7+
1,"(0.8, 1.0]",1643,0.888391387855,0.645769933049,0.9427875836883749,1.37570881267,all_eligible,RB,7+
1,"(1.0, inf]",1065,1.18863244419,0.708920187793,0.9183098591549296,1.67668020274,all_eligible,RB,7+
1,"(-0.001, 0.05]",6460,0.0354718207041,0.0496904024768,0.5481424148606812,0.713856578655,all_eligible,TE,0
1,"(0.05, 0.1]",6237,0.070149319705,0.0724707391374,0.592271925605259,0.967967493363,all_eligible,TE,0
1,"(0.1, 0.15]",2945,0.12290563484,0.120543293718,0.7633276740237691,1.01959744958,all_eligible,TE,0
1,"(0.15, 0.2]",1795,0.173438604417,0.179944289694,0.8646239554317549,0.963846114332,all_eligible,TE,0
1,"(0.2, 0.3]",2309,0.245110364772,0.23213512343,0.9177132957990473,1.05589520944,all_eligible,TE,0
1,"(0.3, 0.4]",1212,0.344906058654,0.296204620462,0.9595709570957096,1.16441822587,all_eligible,TE,0
1,"(0.4, 0.6]",879,0.480109428516,0.367463026166,0.9738339021615472,1.3065516646,all_eligible,TE,0
1,"(0.6, 0.8]",272,0.678330858558,0.492647058824,0.9742647058823529,1.37691039946,all_eligible,TE,0
1,"(0.8, 1.0]",75,0.87723510979,0.56,0.9066666666666666,1.56649126748,all_eligible,TE,0
